passengerId,teleportId,from,to,date
86257,81,nh,dv,1997-01-24
54556,81,nh,dv,1997-01-24
42623,81,nh,dv,1997-01-24
27565,81,nh,dv,1997-01-24
35578,81,nh,dv,1997-01-24
86087,81,nh,dv,1997-01-24
43281,81,nh,dv,1997-01-24
42206,81,nh,dv,1997-01-24
22400,81,nh,dv,1997-01-24
63826,81,nh,dv,1997-01-24
26662,81,nh,dv,1997-01-24
62437,81,nh,dv,1997-01-24
81113,81,nh,dv,1997-01-24
97520,81,nh,dv,1997-01-24
52482,81,nh,dv,1997-01-24
30992,81,nh,dv,1997-01-24
95587,81,nh,dv,1997-01-24
71665,81,nh,dv,1997-01-24
8866,81,nh,dv,1997-01-24
5239,81,nh,dv,1997-01-24
51964,81,nh,dv,1997-01-24
22279,81,nh,dv,1997-01-24
46034,81,nh,dv,1997-01-24
83922,81,nh,dv,1997-01-24
4197,81,nh,dv,1997-01-24
38761,81,nh,dv,1997-01-24
1033,81,nh,dv,1997-01-24
93567,81,nh,dv,1997-01-24
34587,81,nh,dv,1997-01-24
41664,81,nh,dv,1997-01-24
13540,81,nh,dv,1997-01-24
40466,81,nh,dv,1997-01-24
67937,81,nh,dv,1997-01-24
46412,81,nh,dv,1997-01-24
94425,81,nh,dv,1997-01-24
13551,81,nh,dv,1997-01-24
82518,81,nh,dv,1997-01-24
851,81,nh,dv,1997-01-24
32392,81,nh,dv,1997-01-24
62159,81,nh,dv,1997-01-24
56626,81,nh,dv,1997-01-24
30243,81,nh,dv,1997-01-24
77808,81,nh,dv,1997-01-24
78243,81,nh,dv,1997-01-24
9284,81,nh,dv,1997-01-24
10776,81,nh,dv,1997-01-24
24750,81,nh,dv,1997-01-24
39559,81,nh,dv,1997-01-24
55130,81,nh,dv,1997-01-24
19335,81,nh,dv,1997-01-24
24676,81,nh,dv,1997-01-24
26497,81,nh,dv,1997-01-24
22600,81,nh,dv,1997-01-24
47906,81,nh,dv,1997-01-24
96511,81,nh,dv,1997-01-24
51875,81,nh,dv,1997-01-24
9670,81,nh,dv,1997-01-24
48603,81,nh,dv,1997-01-24
35936,81,nh,dv,1997-01-24
93358,81,nh,dv,1997-01-24
28779,81,nh,dv,1997-01-24
46819,81,nh,dv,1997-01-24
29871,81,nh,dv,1997-01-24
9749,81,nh,dv,1997-01-24
80405,81,nh,dv,1997-01-24
14589,81,nh,dv,1997-01-24
78592,81,nh,dv,1997-01-24
75720,81,nh,dv,1997-01-24
75757,81,nh,dv,1997-01-24
14588,81,nh,dv,1997-01-24
69733,81,nh,dv,1997-01-24
15472,81,nh,dv,1997-01-24
93539,81,nh,dv,1997-01-24
23858,81,nh,dv,1997-01-24
51657,81,nh,dv,1997-01-24
94114,81,nh,dv,1997-01-24
37737,81,nh,dv,1997-01-24
82093,81,nh,dv,1997-01-24
91800,81,nh,dv,1997-01-24
24174,81,nh,dv,1997-01-24
3589,82,wk,zh,1997-01-25
9695,82,wk,zh,1997-01-25
39604,82,wk,zh,1997-01-25
55420,82,wk,zh,1997-01-25
11794,82,wk,zh,1997-01-25
95692,82,wk,zh,1997-01-25
3391,82,wk,zh,1997-01-25
38503,82,wk,zh,1997-01-25
44542,82,wk,zh,1997-01-25
37372,82,wk,zh,1997-01-25
16065,82,wk,zh,1997-01-25
49176,82,wk,zh,1997-01-25
75105,82,wk,zh,1997-01-25
96597,82,wk,zh,1997-01-25
49908,82,wk,zh,1997-01-25
79696,82,wk,zh,1997-01-25
23016,82,wk,zh,1997-01-25
59200,82,wk,zh,1997-01-25
1808,82,wk,zh,1997-01-25
51624,82,wk,zh,1997-01-25
74672,82,wk,zh,1997-01-25
72758,82,wk,zh,1997-01-25
61367,82,wk,zh,1997-01-25
6139,82,wk,zh,1997-01-25
9773,82,wk,zh,1997-01-25
74349,82,wk,zh,1997-01-25
80666,82,wk,zh,1997-01-25
27378,82,wk,zh,1997-01-25
48300,82,wk,zh,1997-01-25
54905,82,wk,zh,1997-01-25
83683,82,wk,zh,1997-01-25
75270,82,wk,zh,1997-01-25
96906,82,wk,zh,1997-01-25
76456,82,wk,zh,1997-01-25
70318,82,wk,zh,1997-01-25
29157,82,wk,zh,1997-01-25
89956,82,wk,zh,1997-01-25
82342,82,wk,zh,1997-01-25
38711,82,wk,zh,1997-01-25
53496,82,wk,zh,1997-01-25
11906,82,wk,zh,1997-01-25
48919,82,wk,zh,1997-01-25
1887,82,wk,zh,1997-01-25
38296,82,wk,zh,1997-01-25
80680,82,wk,zh,1997-01-25
14777,82,wk,zh,1997-01-25
12567,82,wk,zh,1997-01-25
33191,82,wk,zh,1997-01-25
17028,82,wk,zh,1997-01-25
38093,82,wk,zh,1997-01-25
71556,82,wk,zh,1997-01-25
23635,82,wk,zh,1997-01-25
28135,82,wk,zh,1997-01-25
4025,82,wk,zh,1997-01-25
68255,82,wk,zh,1997-01-25
16543,82,wk,zh,1997-01-25
96402,82,wk,zh,1997-01-25
58964,82,wk,zh,1997-01-25
3605,82,wk,zh,1997-01-25
77919,82,wk,zh,1997-01-25
26333,82,wk,zh,1997-01-25
40069,82,wk,zh,1997-01-25
81444,82,wk,zh,1997-01-25
80917,82,wk,zh,1997-01-25
28417,82,wk,zh,1997-01-25
6995,82,wk,zh,1997-01-25
52264,82,wk,zh,1997-01-25
62381,82,wk,zh,1997-01-25
73473,82,wk,zh,1997-01-25
13323,82,wk,zh,1997-01-25
87162,82,wk,zh,1997-01-25
72827,82,wk,zh,1997-01-25
26334,82,wk,zh,1997-01-25
13372,82,wk,zh,1997-01-25
86761,82,wk,zh,1997-01-25
57061,82,wk,zh,1997-01-25
83880,82,wk,zh,1997-01-25
37136,82,wk,zh,1997-01-25
34123,82,wk,zh,1997-01-25
47343,82,wk,zh,1997-01-25
94774,82,wk,zh,1997-01-25
58561,82,wk,zh,1997-01-25
17596,82,wk,zh,1997-01-25
19373,82,wk,zh,1997-01-25
66446,82,wk,zh,1997-01-25
34823,82,wk,zh,1997-01-25
70642,82,wk,zh,1997-01-25
51883,82,wk,zh,1997-01-25
5891,82,wk,zh,1997-01-25
65059,82,wk,zh,1997-01-25
74061,82,wk,zh,1997-01-25
54976,82,wk,zh,1997-01-25
5524,82,wk,zh,1997-01-25
40209,82,wk,zh,1997-01-25
53239,82,wk,zh,1997-01-25
22643,82,wk,zh,1997-01-25
16759,82,wk,zh,1997-01-25
81856,82,wk,zh,1997-01-25
16549,82,wk,zh,1997-01-25
17926,82,wk,zh,1997-01-25
7067,83,qi,zh,1997-01-25
69567,83,qi,zh,1997-01-25
48471,83,qi,zh,1997-01-25
28709,83,qi,zh,1997-01-25
24567,83,qi,zh,1997-01-25
56967,83,qi,zh,1997-01-25
82787,83,qi,zh,1997-01-25
5853,83,qi,zh,1997-01-25
40138,83,qi,zh,1997-01-25
76587,83,qi,zh,1997-01-25
62791,83,qi,zh,1997-01-25
91777,83,qi,zh,1997-01-25
86204,83,qi,zh,1997-01-25
55403,83,qi,zh,1997-01-25
24439,83,qi,zh,1997-01-25
57271,83,qi,zh,1997-01-25
10278,83,qi,zh,1997-01-25
53183,83,qi,zh,1997-01-25
57392,83,qi,zh,1997-01-25
71375,83,qi,zh,1997-01-25
39352,83,qi,zh,1997-01-25
87025,83,qi,zh,1997-01-25
62138,83,qi,zh,1997-01-25
74107,83,qi,zh,1997-01-25
87046,83,qi,zh,1997-01-25
83661,83,qi,zh,1997-01-25
67147,83,qi,zh,1997-01-25
47649,83,qi,zh,1997-01-25
9951,83,qi,zh,1997-01-25
20487,83,qi,zh,1997-01-25
66524,83,qi,zh,1997-01-25
25638,83,qi,zh,1997-01-25
75269,83,qi,zh,1997-01-25
18544,83,qi,zh,1997-01-25
40895,83,qi,zh,1997-01-25
49541,83,qi,zh,1997-01-25
46468,83,qi,zh,1997-01-25
81467,83,qi,zh,1997-01-25
80295,83,qi,zh,1997-01-25
92522,83,qi,zh,1997-01-25
47168,83,qi,zh,1997-01-25
83292,83,qi,zh,1997-01-25
5046,83,qi,zh,1997-01-25
71187,83,qi,zh,1997-01-25
64851,83,qi,zh,1997-01-25
73291,83,qi,zh,1997-01-25
19641,83,qi,zh,1997-01-25
21387,83,qi,zh,1997-01-25
16909,83,qi,zh,1997-01-25
62924,83,qi,zh,1997-01-25
21101,83,qi,zh,1997-01-25
92359,83,qi,zh,1997-01-25
70395,83,qi,zh,1997-01-25
94053,83,qi,zh,1997-01-25
72302,83,qi,zh,1997-01-25
444,83,qi,zh,1997-01-25
32715,83,qi,zh,1997-01-25
48735,83,qi,zh,1997-01-25
19038,83,qi,zh,1997-01-25
60829,83,qi,zh,1997-01-25
96751,83,qi,zh,1997-01-25
92225,83,qi,zh,1997-01-25
2485,83,qi,zh,1997-01-25
20942,83,qi,zh,1997-01-25
9552,83,qi,zh,1997-01-25
75503,83,qi,zh,1997-01-25
16623,83,qi,zh,1997-01-25
73989,83,qi,zh,1997-01-25
21091,83,qi,zh,1997-01-25
69776,83,qi,zh,1997-01-25
85840,83,qi,zh,1997-01-25
44677,83,qi,zh,1997-01-25
24159,83,qi,zh,1997-01-25
91480,83,qi,zh,1997-01-25
73305,83,qi,zh,1997-01-25
23117,83,qi,zh,1997-01-25
27409,83,qi,zh,1997-01-25
81404,83,qi,zh,1997-01-25
33469,83,qi,zh,1997-01-25
24261,83,qi,zh,1997-01-25
40577,83,qi,zh,1997-01-25
40418,83,qi,zh,1997-01-25
88729,83,qi,zh,1997-01-25
46080,83,qi,zh,1997-01-25
24994,83,qi,zh,1997-01-25
90680,83,qi,zh,1997-01-25
4953,83,qi,zh,1997-01-25
57070,83,qi,zh,1997-01-25
29381,83,qi,zh,1997-01-25
36393,83,qi,zh,1997-01-25
46617,83,qi,zh,1997-01-25
84134,83,qi,zh,1997-01-25
37573,83,qi,zh,1997-01-25
560,83,qi,zh,1997-01-25
54348,83,qi,zh,1997-01-25
51025,83,qi,zh,1997-01-25
66779,83,qi,zh,1997-01-25
27601,83,qi,zh,1997-01-25
11518,83,qi,zh,1997-01-25
94946,83,qi,zh,1997-01-25
52669,84,kf,hz,1997-01-25
45959,84,kf,hz,1997-01-25
41147,84,kf,hz,1997-01-25
83189,84,kf,hz,1997-01-25
4227,84,kf,hz,1997-01-25
5164,84,kf,hz,1997-01-25
18840,84,kf,hz,1997-01-25
62382,84,kf,hz,1997-01-25
64385,84,kf,hz,1997-01-25
95594,84,kf,hz,1997-01-25
57485,84,kf,hz,1997-01-25
9367,84,kf,hz,1997-01-25
40190,84,kf,hz,1997-01-25
81589,84,kf,hz,1997-01-25
74016,84,kf,hz,1997-01-25
55479,84,kf,hz,1997-01-25
60677,84,kf,hz,1997-01-25
7972,84,kf,hz,1997-01-25
8865,84,kf,hz,1997-01-25
54710,84,kf,hz,1997-01-25
84544,84,kf,hz,1997-01-25
53622,84,kf,hz,1997-01-25
43818,84,kf,hz,1997-01-25
44281,84,kf,hz,1997-01-25
23695,84,kf,hz,1997-01-25
34166,84,kf,hz,1997-01-25
55983,84,kf,hz,1997-01-25
75500,84,kf,hz,1997-01-25
30259,84,kf,hz,1997-01-25
55634,84,kf,hz,1997-01-25
14070,84,kf,hz,1997-01-25
72698,84,kf,hz,1997-01-25
21689,84,kf,hz,1997-01-25
90124,84,kf,hz,1997-01-25
79756,84,kf,hz,1997-01-25
28810,84,kf,hz,1997-01-25
8762,84,kf,hz,1997-01-25
79714,84,kf,hz,1997-01-25
88233,84,kf,hz,1997-01-25
64513,84,kf,hz,1997-01-25
64679,84,kf,hz,1997-01-25
19688,84,kf,hz,1997-01-25
70252,84,kf,hz,1997-01-25
90321,84,kf,hz,1997-01-25
32970,84,kf,hz,1997-01-25
91149,84,kf,hz,1997-01-25
422,84,kf,hz,1997-01-25
43194,84,kf,hz,1997-01-25
11862,84,kf,hz,1997-01-25
28113,84,kf,hz,1997-01-25
35441,84,kf,hz,1997-01-25
24828,84,kf,hz,1997-01-25
2775,84,kf,hz,1997-01-25
20462,84,kf,hz,1997-01-25
40174,84,kf,hz,1997-01-25
93240,84,kf,hz,1997-01-25
27186,84,kf,hz,1997-01-25
1864,84,kf,hz,1997-01-25
96041,84,kf,hz,1997-01-25
63878,84,kf,hz,1997-01-25
35245,84,kf,hz,1997-01-25
79726,84,kf,hz,1997-01-25
47432,84,kf,hz,1997-01-25
62806,84,kf,hz,1997-01-25
36323,84,kf,hz,1997-01-25
19598,84,kf,hz,1997-01-25
85187,84,kf,hz,1997-01-25
10211,84,kf,hz,1997-01-25
71920,84,kf,hz,1997-01-25
47801,84,kf,hz,1997-01-25
33489,84,kf,hz,1997-01-25
52171,84,kf,hz,1997-01-25
28734,84,kf,hz,1997-01-25
68859,84,kf,hz,1997-01-25
25328,84,kf,hz,1997-01-25
43837,84,kf,hz,1997-01-25
19255,84,kf,hz,1997-01-25
7759,84,kf,hz,1997-01-25
40497,84,kf,hz,1997-01-25
15485,84,kf,hz,1997-01-25
19042,84,kf,hz,1997-01-25
48079,84,kf,hz,1997-01-25
369,84,kf,hz,1997-01-25
80384,84,kf,hz,1997-01-25
1687,84,kf,hz,1997-01-25
29539,84,kf,hz,1997-01-25
86476,84,kf,hz,1997-01-25
22571,84,kf,hz,1997-01-25
81792,84,kf,hz,1997-01-25
36897,84,kf,hz,1997-01-25
612,84,kf,hz,1997-01-25
70483,84,kf,hz,1997-01-25
42672,84,kf,hz,1997-01-25
76547,84,kf,hz,1997-01-25
22580,84,kf,hz,1997-01-25
3282,84,kf,hz,1997-01-25
50335,84,kf,hz,1997-01-25
74391,84,kf,hz,1997-01-25
59550,84,kf,hz,1997-01-25
76262,84,kf,hz,1997-01-25
84214,85,ec,gb,1997-01-26
17554,85,ec,gb,1997-01-26
41354,85,ec,gb,1997-01-26
17340,85,ec,gb,1997-01-26
167,85,ec,gb,1997-01-26
56113,85,ec,gb,1997-01-26
24036,85,ec,gb,1997-01-26
8293,85,ec,gb,1997-01-26
39940,85,ec,gb,1997-01-26
85667,85,ec,gb,1997-01-26
26833,85,ec,gb,1997-01-26
96105,85,ec,gb,1997-01-26
25567,85,ec,gb,1997-01-26
39733,85,ec,gb,1997-01-26
94191,85,ec,gb,1997-01-26
38399,85,ec,gb,1997-01-26
94338,85,ec,gb,1997-01-26
66182,85,ec,gb,1997-01-26
34150,85,ec,gb,1997-01-26
14637,85,ec,gb,1997-01-26
66584,85,ec,gb,1997-01-26
10649,85,ec,gb,1997-01-26
39587,85,ec,gb,1997-01-26
18148,85,ec,gb,1997-01-26
24331,85,ec,gb,1997-01-26
83970,85,ec,gb,1997-01-26
29450,85,ec,gb,1997-01-26
68919,85,ec,gb,1997-01-26
78660,85,ec,gb,1997-01-26
21294,85,ec,gb,1997-01-26
84753,85,ec,gb,1997-01-26
83847,85,ec,gb,1997-01-26
38654,85,ec,gb,1997-01-26
20314,85,ec,gb,1997-01-26
2106,85,ec,gb,1997-01-26
78178,85,ec,gb,1997-01-26
15052,85,ec,gb,1997-01-26
20129,85,ec,gb,1997-01-26
30485,85,ec,gb,1997-01-26
14271,85,ec,gb,1997-01-26
24212,85,ec,gb,1997-01-26
21188,85,ec,gb,1997-01-26
5312,85,ec,gb,1997-01-26
61679,85,ec,gb,1997-01-26
70154,85,ec,gb,1997-01-26
40493,85,ec,gb,1997-01-26
5814,85,ec,gb,1997-01-26
53229,85,ec,gb,1997-01-26
27726,85,ec,gb,1997-01-26
63109,85,ec,gb,1997-01-26
94414,85,ec,gb,1997-01-26
25362,85,ec,gb,1997-01-26
45592,85,ec,gb,1997-01-26
38396,85,ec,gb,1997-01-26
31268,85,ec,gb,1997-01-26
69411,85,ec,gb,1997-01-26
35071,85,ec,gb,1997-01-26
74216,85,ec,gb,1997-01-26
51345,85,ec,gb,1997-01-26
88880,85,ec,gb,1997-01-26
28528,85,ec,gb,1997-01-26
11738,85,ec,gb,1997-01-26
46710,85,ec,gb,1997-01-26
45855,85,ec,gb,1997-01-26
35488,85,ec,gb,1997-01-26
3223,85,ec,gb,1997-01-26
68106,85,ec,gb,1997-01-26
11066,85,ec,gb,1997-01-26
5518,85,ec,gb,1997-01-26
58679,85,ec,gb,1997-01-26
44165,85,ec,gb,1997-01-26
87571,85,ec,gb,1997-01-26
46243,85,ec,gb,1997-01-26
94626,85,ec,gb,1997-01-26
55389,85,ec,gb,1997-01-26
79411,85,ec,gb,1997-01-26
58286,85,ec,gb,1997-01-26
83291,85,ec,gb,1997-01-26
30444,85,ec,gb,1997-01-26
62895,85,ec,gb,1997-01-26
15376,85,ec,gb,1997-01-26
88584,85,ec,gb,1997-01-26
38586,85,ec,gb,1997-01-26
56238,85,ec,gb,1997-01-26
12172,85,ec,gb,1997-01-26
87198,85,ec,gb,1997-01-26
39421,85,ec,gb,1997-01-26
59762,85,ec,gb,1997-01-26
93005,85,ec,gb,1997-01-26
10915,85,ec,gb,1997-01-26
49148,85,ec,gb,1997-01-26
71514,85,ec,gb,1997-01-26
60346,85,ec,gb,1997-01-26
95401,85,ec,gb,1997-01-26
59709,85,ec,gb,1997-01-26
18296,85,ec,gb,1997-01-26
77202,85,ec,gb,1997-01-26
39175,85,ec,gb,1997-01-26
14633,85,ec,gb,1997-01-26
94559,85,ec,gb,1997-01-26
39661,86,sl,jv,1997-01-27
78465,86,sl,jv,1997-01-27
79658,86,sl,jv,1997-01-27
51926,86,sl,jv,1997-01-27
43466,86,sl,jv,1997-01-27
53038,86,sl,jv,1997-01-27
90561,86,sl,jv,1997-01-27
44190,86,sl,jv,1997-01-27
2671,86,sl,jv,1997-01-27
45874,86,sl,jv,1997-01-27
18921,86,sl,jv,1997-01-27
50614,86,sl,jv,1997-01-27
62476,86,sl,jv,1997-01-27
31954,86,sl,jv,1997-01-27
59648,86,sl,jv,1997-01-27
41064,86,sl,jv,1997-01-27
79484,86,sl,jv,1997-01-27
15554,86,sl,jv,1997-01-27
61884,86,sl,jv,1997-01-27
17290,86,sl,jv,1997-01-27
74348,86,sl,jv,1997-01-27
9643,86,sl,jv,1997-01-27
38250,86,sl,jv,1997-01-27
56861,86,sl,jv,1997-01-27
42075,86,sl,jv,1997-01-27
19311,86,sl,jv,1997-01-27
91353,86,sl,jv,1997-01-27
71471,86,sl,jv,1997-01-27
58689,86,sl,jv,1997-01-27
39471,86,sl,jv,1997-01-27
43701,86,sl,jv,1997-01-27
63603,86,sl,jv,1997-01-27
70650,86,sl,jv,1997-01-27
79077,86,sl,jv,1997-01-27
38962,86,sl,jv,1997-01-27
5906,86,sl,jv,1997-01-27
73589,86,sl,jv,1997-01-27
45416,86,sl,jv,1997-01-27
83820,86,sl,jv,1997-01-27
82231,86,sl,jv,1997-01-27
82024,86,sl,jv,1997-01-27
63303,86,sl,jv,1997-01-27
74676,86,sl,jv,1997-01-27
72049,86,sl,jv,1997-01-27
29448,86,sl,jv,1997-01-27
79010,86,sl,jv,1997-01-27
7963,86,sl,jv,1997-01-27
35284,86,sl,jv,1997-01-27
70519,86,sl,jv,1997-01-27
7839,86,sl,jv,1997-01-27
63133,86,sl,jv,1997-01-27
11884,86,sl,jv,1997-01-27
44382,86,sl,jv,1997-01-27
68003,86,sl,jv,1997-01-27
95876,86,sl,jv,1997-01-27
91761,86,sl,jv,1997-01-27
22278,86,sl,jv,1997-01-27
19568,86,sl,jv,1997-01-27
93410,86,sl,jv,1997-01-27
11847,86,sl,jv,1997-01-27
33155,86,sl,jv,1997-01-27
39766,86,sl,jv,1997-01-27
34456,86,sl,jv,1997-01-27
68161,86,sl,jv,1997-01-27
59175,86,sl,jv,1997-01-27
48955,86,sl,jv,1997-01-27
79730,86,sl,jv,1997-01-27
91666,86,sl,jv,1997-01-27
23014,86,sl,jv,1997-01-27
70184,86,sl,jv,1997-01-27
39037,86,sl,jv,1997-01-27
24522,86,sl,jv,1997-01-27
13433,86,sl,jv,1997-01-27
68787,86,sl,jv,1997-01-27
34157,86,sl,jv,1997-01-27
55932,86,sl,jv,1997-01-27
36520,86,sl,jv,1997-01-27
427,86,sl,jv,1997-01-27
36241,86,sl,jv,1997-01-27
49400,86,sl,jv,1997-01-27
31221,86,sl,jv,1997-01-27
28151,86,sl,jv,1997-01-27
37711,86,sl,jv,1997-01-27
66731,86,sl,jv,1997-01-27
27281,86,sl,jv,1997-01-27
36090,86,sl,jv,1997-01-27
50968,86,sl,jv,1997-01-27
53752,86,sl,jv,1997-01-27
45828,86,sl,jv,1997-01-27
47340,86,sl,jv,1997-01-27
49813,86,sl,jv,1997-01-27
41760,86,sl,jv,1997-01-27
44275,86,sl,jv,1997-01-27
52936,86,sl,jv,1997-01-27
72306,86,sl,jv,1997-01-27
30067,86,sl,jv,1997-01-27
61120,86,sl,jv,1997-01-27
5873,86,sl,jv,1997-01-27
8186,86,sl,jv,1997-01-27
26694,86,sl,jv,1997-01-27
36733,87,dv,dv,1997-01-28
22279,87,dv,dv,1997-01-28
72231,87,dv,dv,1997-01-28
22119,87,dv,dv,1997-01-28
38386,87,dv,dv,1997-01-28
42317,87,dv,dv,1997-01-28
10899,87,dv,dv,1997-01-28
27571,87,dv,dv,1997-01-28
9670,87,dv,dv,1997-01-28
93567,87,dv,dv,1997-01-28
62986,87,dv,dv,1997-01-28
15836,87,dv,dv,1997-01-28
35578,87,dv,dv,1997-01-28
10776,87,dv,dv,1997-01-28
72291,87,dv,dv,1997-01-28
40466,87,dv,dv,1997-01-28
68576,87,dv,dv,1997-01-28
78243,87,dv,dv,1997-01-28
1033,87,dv,dv,1997-01-28
40404,87,dv,dv,1997-01-28
52541,87,dv,dv,1997-01-28
851,87,dv,dv,1997-01-28
32337,87,dv,dv,1997-01-28
55820,87,dv,dv,1997-01-28
95484,87,dv,dv,1997-01-28
96813,87,dv,dv,1997-01-28
15472,87,dv,dv,1997-01-28
27939,87,dv,dv,1997-01-28
39628,87,dv,dv,1997-01-28
57117,87,dv,dv,1997-01-28
97496,87,dv,dv,1997-01-28
26662,87,dv,dv,1997-01-28
13551,87,dv,dv,1997-01-28
30380,87,dv,dv,1997-01-28
22133,87,dv,dv,1997-01-28
14588,87,dv,dv,1997-01-28
28779,87,dv,dv,1997-01-28
67532,87,dv,dv,1997-01-28
67937,87,dv,dv,1997-01-28
8866,87,dv,dv,1997-01-28
80405,87,dv,dv,1997-01-28
2978,87,dv,dv,1997-01-28
71665,87,dv,dv,1997-01-28
22600,87,dv,dv,1997-01-28
51964,87,dv,dv,1997-01-28
46819,87,dv,dv,1997-01-28
52918,87,dv,dv,1997-01-28
78706,87,dv,dv,1997-01-28
12098,87,dv,dv,1997-01-28
32392,87,dv,dv,1997-01-28
32160,87,dv,dv,1997-01-28
37167,87,dv,dv,1997-01-28
30992,87,dv,dv,1997-01-28
73764,87,dv,dv,1997-01-28
78169,87,dv,dv,1997-01-28
75757,87,dv,dv,1997-01-28
58185,87,dv,dv,1997-01-28
8912,87,dv,dv,1997-01-28
80669,87,dv,dv,1997-01-28
46034,87,dv,dv,1997-01-28
24174,87,dv,dv,1997-01-28
11527,87,dv,dv,1997-01-28
32621,87,dv,dv,1997-01-28
63826,87,dv,dv,1997-01-28
57577,87,dv,dv,1997-01-28
68909,87,dv,dv,1997-01-28
40988,87,dv,dv,1997-01-28
83922,87,dv,dv,1997-01-28
43416,87,dv,dv,1997-01-28
2067,87,dv,dv,1997-01-28
22400,87,dv,dv,1997-01-28
22113,87,dv,dv,1997-01-28
56626,87,dv,dv,1997-01-28
9284,87,dv,dv,1997-01-28
53509,87,dv,dv,1997-01-28
48055,87,dv,dv,1997-01-28
86087,87,dv,dv,1997-01-28
30243,87,dv,dv,1997-01-28
24786,87,dv,dv,1997-01-28
27290,87,dv,dv,1997-01-28
38494,87,dv,dv,1997-01-28
27570,87,dv,dv,1997-01-28
71698,87,dv,dv,1997-01-28
77808,87,dv,dv,1997-01-28
81113,87,dv,dv,1997-01-28
91800,87,dv,dv,1997-01-28
54556,87,dv,dv,1997-01-28
51657,87,dv,dv,1997-01-28
69625,87,dv,dv,1997-01-28
70491,87,dv,dv,1997-01-28
43281,87,dv,dv,1997-01-28
48106,87,dv,dv,1997-01-28
87734,87,dv,dv,1997-01-28
13162,87,dv,dv,1997-01-28
4197,87,dv,dv,1997-01-28
68982,87,dv,dv,1997-01-28
78592,87,dv,dv,1997-01-28
12475,87,dv,dv,1997-01-28
42032,87,dv,dv,1997-01-28
48603,87,dv,dv,1997-01-28
11201,88,zz,kf,1997-01-28
29722,88,zz,kf,1997-01-28
90996,88,zz,kf,1997-01-28
87365,88,zz,kf,1997-01-28
89120,88,zz,kf,1997-01-28
53230,88,zz,kf,1997-01-28
31392,88,zz,kf,1997-01-28
29101,88,zz,kf,1997-01-28
84102,88,zz,kf,1997-01-28
25224,88,zz,kf,1997-01-28
91180,88,zz,kf,1997-01-28
24289,88,zz,kf,1997-01-28
64486,88,zz,kf,1997-01-28
81777,88,zz,kf,1997-01-28
70604,88,zz,kf,1997-01-28
16388,88,zz,kf,1997-01-28
70286,88,zz,kf,1997-01-28
83532,88,zz,kf,1997-01-28
68673,88,zz,kf,1997-01-28
63892,88,zz,kf,1997-01-28
73656,88,zz,kf,1997-01-28
12996,88,zz,kf,1997-01-28
82909,88,zz,kf,1997-01-28
35269,88,zz,kf,1997-01-28
33160,88,zz,kf,1997-01-28
47395,88,zz,kf,1997-01-28
83151,88,zz,kf,1997-01-28
42166,88,zz,kf,1997-01-28
61961,88,zz,kf,1997-01-28
84501,88,zz,kf,1997-01-28
34412,88,zz,kf,1997-01-28
31037,88,zz,kf,1997-01-28
81321,88,zz,kf,1997-01-28
87564,88,zz,kf,1997-01-28
35428,88,zz,kf,1997-01-28
70118,88,zz,kf,1997-01-28
70164,88,zz,kf,1997-01-28
94068,88,zz,kf,1997-01-28
54989,88,zz,kf,1997-01-28
73742,88,zz,kf,1997-01-28
64749,88,zz,kf,1997-01-28
5805,88,zz,kf,1997-01-28
41979,88,zz,kf,1997-01-28
19436,88,zz,kf,1997-01-28
43066,88,zz,kf,1997-01-28
75543,88,zz,kf,1997-01-28
42979,88,zz,kf,1997-01-28
74719,88,zz,kf,1997-01-28
91842,88,zz,kf,1997-01-28
63611,88,zz,kf,1997-01-28
89499,88,zz,kf,1997-01-28
36620,88,zz,kf,1997-01-28
24340,88,zz,kf,1997-01-28
75042,88,zz,kf,1997-01-28
68351,88,zz,kf,1997-01-28
20222,88,zz,kf,1997-01-28
66018,88,zz,kf,1997-01-28
62521,88,zz,kf,1997-01-28
43307,88,zz,kf,1997-01-28
35346,88,zz,kf,1997-01-28
17925,88,zz,kf,1997-01-28
89938,88,zz,kf,1997-01-28
70044,88,zz,kf,1997-01-28
57979,88,zz,kf,1997-01-28
15270,88,zz,kf,1997-01-28
71277,88,zz,kf,1997-01-28
82811,88,zz,kf,1997-01-28
14726,88,zz,kf,1997-01-28
36875,88,zz,kf,1997-01-28
21239,88,zz,kf,1997-01-28
23795,88,zz,kf,1997-01-28
39027,88,zz,kf,1997-01-28
31260,88,zz,kf,1997-01-28
93565,88,zz,kf,1997-01-28
21702,88,zz,kf,1997-01-28
89840,88,zz,kf,1997-01-28
60965,88,zz,kf,1997-01-28
88431,88,zz,kf,1997-01-28
63465,88,zz,kf,1997-01-28
54289,88,zz,kf,1997-01-28
56909,88,zz,kf,1997-01-28
339,88,zz,kf,1997-01-28
70857,88,zz,kf,1997-01-28
52243,88,zz,kf,1997-01-28
7073,88,zz,kf,1997-01-28
40455,88,zz,kf,1997-01-28
80420,88,zz,kf,1997-01-28
93257,88,zz,kf,1997-01-28
52877,88,zz,kf,1997-01-28
34033,88,zz,kf,1997-01-28
21603,88,zz,kf,1997-01-28
42040,88,zz,kf,1997-01-28
34880,88,zz,kf,1997-01-28
72520,88,zz,kf,1997-01-28
45612,88,zz,kf,1997-01-28
82695,88,zz,kf,1997-01-28
15486,88,zz,kf,1997-01-28
