Passenger ID,Longest Run
70348,10
70583,10
70705,10
71069,10
71173,10
71310,10
71333,10
71452,10
71471,10
71525,10
71656,10
71665,10
71969,10
72049,10
72493,10
72522,10
72641,10
72789,10
72868,10
73198,10
73251,10
73389,10
73465,10
73575,10
73680,10
73701,10
73728,10
73731,10
73990,10
74270,10
74399,10
74582,10
74603,10
74617,10
74904,10
75028,10
75029,10
75072,10
75285,10
75332,10
75367,10
75698,10
75854,10
75900,10
76039,10
76105,10
76513,10
76713,10
76807,10
77163,10
77316,10
77395,10
77816,10
77829,10
77877,10
77908,10
77962,10
77964,10
77969,10
78129,10
78206,10
78355,10
78431,10
78620,10
78739,10
78791,10
78792,10
78989,10
79038,10
79200,10
79308,10
79338,10
79361,10
79450,10
79633,10
79684,10
79787,10
79802,10
79810,10
79970,10
80093,10
80131,10
80225,10
80226,10
80250,10
80417,10
80474,10
80597,10
80635,10
80734,10
80798,10
80875,10
81099,10
81548,10
81753,10
82170,10
82214,10
82342,10
82426,10
82618,10
82819,10
82833,10
83055,10
83151,10
83174,10
83246,10
83417,10
83661,10
84102,10
84197,10
84211,10
84417,10
84753,10
85205,10
85260,10
85433,10
85453,10
85484,10
85692,10
85803,10
85813,10
86100,10
86153,10
86241,10
86583,10
86601,10
86942,10
87034,10
87143,10
87181,10
87228,10
87354,10
87447,10
87502,10
88218,10
88233,10
88304,10
88357,10
88567,10
88593,10
88654,10
88686,10
88807,10
88937,10
89079,10
89355,10
89644,10
89664,10
89777,10
89825,10
89876,10
89935,10
90001,10
90074,10
90490,10
90693,10
90784,10
90945,10
91138,10
91353,10
91675,10
91702,10
91761,10
91874,10
91972,10
92213,10
92223,10
92303,10
92359,10
92364,10
92580,10
92744,10
93122,10
93309,10
93320,10
93342,10
93715,10
93885,10
94019,10
94034,10
94220,10
94278,10
94286,10
94289,10
94338,10
94372,10
94408,10
94463,10
94511,10
94723,10
94758,10
94911,10
94922,10
94986,10
95119,10
95218,10
95236,10
95367,10
95674,10
95837,10
95855,10
96041,10
96127,10
96203,10
96237,10
96291,10
96340,10
96375,10
96388,10
96399,10
96552,10
96597,10
96878,10
96920,10
97004,10
97059,10
97247,10
97408,10
97489,10
21,9
381,9
425,9
672,9
830,9
867,9
1014,9
1045,9
1080,9
1278,9
1383,9
1488,9
1514,9
1729,9
1864,9
1884,9
2012,9
2264,9
2322,9
2415,9
2627,9
2794,9
2970,9
2980,9
3147,9
3269,9
3422,9
3511,9
3532,9
3605,9
3705,9
3817,9
3833,9
3876,9
3918,9
3926,9
3945,9
3956,9
4000,9
4183,9
4197,9
4232,9
4493,9
4540,9
4784,9
4868,9
5144,9
5479,9
5518,9
5756,9
5803,9
5908,9
6146,9
6321,9
6385,9
6523,9
6546,9
6604,9
6821,9
6860,9
6913,9
6994,9
7018,9
7148,9
7155,9
7175,9
7211,9
7368,9
7676,9
7740,9
7805,9
7974,9
7995,9
8040,9
8105,9
8217,9
8287,9
9093,9
9448,9
9548,9
9742,9
9961,9
9984,9
10051,9
10078,9
10118,9
10203,9
10224,9
10256,9
10286,9
10315,9
10369,9
10447,9
10755,9
10776,9
10789,9
10866,9
10915,9
11049,9
11094,9
11107,9
11165,9
11212,9
11550,9
11575,9
11766,9
12118,9
12172,9
12307,9
12314,9
12331,9
12521,9
12524,9
12595,9
12614,9
12729,9
13008,9
13174,9
13175,9
13350,9
13372,9
13400,9
13439,9
13803,9
13981,9
14216,9
14703,9
14809,9
14910,9
15136,9
15153,9
15191,9
15196,9
15315,9
15372,9
15420,9
15472,9
15554,9
15577,9
15656,9
16008,9
16042,9
16089,9
16240,9
16314,9
16543,9
16565,9
16572,9
16600,9
16657,9
16813,9
16971,9
16988,9
16999,9
17014,9
17027,9
17085,9
17108,9
17294,9
17534,9
17561,9
17606,9
17614,9
17681,9
17701,9
17710,9
17756,9
17764,9
17857,9
17960,9
18032,9
18201,9
18299,9
18356,9
18989,9
19038,9
19219,9
19261,9
19332,9
19473,9
19646,9
19795,9
20074,9
20146,9
20361,9
20600,9
20616,9
20797,9
20848,9
21331,9
21377,9
21422,9
21502,9
21529,9
21534,9
21569,9
21675,9
21679,9
21744,9
21828,9
21879,9
21965,9
22006,9
22013,9
22028,9
22156,9
22227,9
22253,9
22516,9
22737,9
22802,9
22879,9
23109,9
23253,9
23394,9
23607,9
23613,9
23795,9
23858,9
24237,9
24257,9
24261,9
24317,9
24386,9
24584,9
24671,9
24817,9
25008,9
25065,9
25224,9
25323,9
25361,9
25461,9
25621,9
25731,9
25817,9
25894,9
25943,9
26004,9
26314,9
26334,9
26377,9
26566,9
26623,9
26662,9
26878,9
27186,9
27455,9
27590,9
27680,9
27686,9
27721,9
27759,9
27766,9
27782,9
27923,9
27975,9
28215,9
28361,9
28393,9
28537,9
28603,9
28687,9
28883,9
28892,9
29048,9
29083,9
29207,9
29310,9
29362,9
29386,9
29616,9
29678,9
29810,9
30067,9
30139,9
30165,9
30193,9
30250,9
30293,9
30309,9
30380,9
30501,9
30865,9
30903,9
31179,9
31313,9
31437,9
31492,9
31825,9
31908,9
31937,9
31944,9
32038,9
32127,9
32131,9
32134,9
32157,9
32160,9
32465,9
32536,9
32684,9
32834,9
32947,9
32970,9
33348,9
33429,9
33444,9
33489,9
33581,9
33875,9
33957,9
33978,9
34101,9
34267,9
34275,9
34570,9
34652,9
34852,9
34868,9
35033,9
35067,9
35071,9
35111,9
35173,9
35360,9
35421,9
35441,9
35690,9
35693,9
35820,9
35922,9
36084,9
36307,9
36416,9
36426,9
36650,9
36654,9
36681,9
36752,9
36911,9
36941,9
37025,9
37031,9
37086,9
37192,9
37276,9
37321,9
37420,9
37575,9
37737,9
37789,9
37792,9
37953,9
38048,9
38063,9
38089,9
38098,9
38223,9
38260,9
38651,9
38761,9
39037,9
39179,9
39250,9
39269,9
39332,9
39340,9
39421,9
39428,9
39490,9
39610,9
39626,9
39749,9
39829,9
39878,9
40346,9
40402,9
40455,9
40591,9
40611,9
40799,9
40922,9
40936,9
41007,9
41135,9
41176,9
41206,9
41231,9
41238,9
41250,9
41760,9
41826,9
41869,9
41888,9
41938,9
41980,9
41991,9
42046,9
42316,9
42718,9
42757,9
43028,9
43125,9
43155,9
43173,9
43461,9
43561,9
43564,9
43910,9
44314,9
44344,9
44349,9
44538,9
44635,9
44704,9
44918,9
45038,9
45130,9
45381,9
45411,9
45638,9
45766,9
45828,9
45874,9
46075,9
46243,9
46700,9
46949,9
47018,9
47034,9
47398,9
47682,9
47701,9
47786,9
47807,9
48139,9
48170,9
48208,9
48257,9
48318,9
48483,9
48551,9
48745,9
49014,9
49049,9
49212,9
49244,9
49409,9
49464,9
49544,9
49652,9
49762,9
49911,9
50028,9
50251,9
50335,9
50354,9
50674,9
50762,9
50786,9
50851,9
50852,9
51194,9
51213,9
51307,9
51345,9
51441,9
51518,9
51624,9
51711,9
52160,9
52250,9
52450,9
52482,9
52874,9
52942,9
52949,9
53047,9
53086,9
53245,9
53458,9
53472,9
53498,9
53560,9
53752,9
53794,9
53833,9
54129,9
54289,9
54832,9
54873,9
55032,9
55084,9
55088,9
55097,9
55101,9
55441,9
55542,9
55602,9
55604,9
55643,9
55716,9
55729,9
55960,9
56180,9
56243,9
56478,9
56505,9
56610,9
57156,9
57239,9
57271,9
57287,9
57359,9
57498,9
57605,9
57690,9
57850,9
58099,9
58120,9
58175,9
58208,9
58484,9
58679,9
58798,9
58893,9
58949,9
58983,9
59054,9
59153,9
59550,9
59573,9
59624,9
60136,9
60151,9
60182,9
60217,9
60346,9
60483,9
60504,9
60560,9
60800,9
60816,9
60853,9
60861,9
61004,9
61045,9
61064,9
61138,9
61213,9
61318,9
61402,9
61658,9
61665,9
61688,9
61804,9
62044,9
62268,9
62299,9
62430,9
62792,9
62924,9
63261,9
63574,9
63638,9
63892,9
64194,9
64281,9
64336,9
64360,9
64486,9
64507,9
64531,9
64666,9
64772,9
64851,9
64938,9
65131,9
65404,9
65472,9
65556,9
65672,9
65733,9
65791,9
65796,9
65840,9
65927,9
65957,9
66123,9
66204,9
66416,9
66446,9
66524,9
66589,9
66778,9
66987,9
67121,9
67177,9
67257,9
67327,9
67520,9
67680,9
67758,9
67822,9
67923,9
67924,9
68057,9
68072,9
68212,9
68257,9
68359,9
68517,9
69035,9
69275,9
69279,9
69817,9
69830,9
69845,9
69956,9
69979,9
70017,9
70202,9
70245,9
70342,9
70491,9
70552,9
70565,9
70580,9
70991,9
71001,9
71097,9
71191,9
71268,9
71371,9
71516,9
71520,9
71666,9
71698,9
71713,9
72196,9
72397,9
72540,9
72569,9
72619,9
72620,9
72635,9
72660,9
72703,9
72879,9
72909,9
72914,9
72949,9
73236,9
73248,9
73313,9
73319,9
73337,9
73363,9
73374,9
73435,9
73547,9
73627,9
73820,9
73968,9
74134,9
74216,9
74481,9
74563,9
74618,9
74818,9
74899,9
74953,9
75026,9
75145,9
75255,9
75414,9
75681,9
75703,9
75780,9
75915,9
76011,9
76160,9
76209,9
76245,9
76282,9
76338,9
76422,9
76453,9
76592,9
76631,9
76670,9
76714,9
77177,9
77222,9
77361,9
77863,9
78034,9
78169,9
78202,9
78210,9
78313,9
78327,9
78338,9
78418,9
78553,9
78678,9
78706,9
78751,9
78760,9
78953,9
79062,9
79100,9
79346,9
79411,9
79422,9
79620,9
79655,9
79726,9
79848,9
80125,9
80230,9
80384,9
80402,9
80549,9
80588,9
80688,9
80889,9
80981,9
81140,9
81197,9
81400,9
81482,9
81749,9
81777,9
81792,9
81882,9
81912,9
82174,9
82329,9
82363,9
82549,9
82695,9
82763,9
82804,9
82850,9
82946,9
82982,9
83012,9
83092,9
83108,9
83245,9
83261,9
83291,9
83327,9
83345,9
83427,9
83432,9
83493,9
83652,9
83880,9
83968,9
83990,9
84009,9
84056,9
84111,9
84216,9
84614,9
84713,9
84744,9
84758,9
84820,9
84864,9
84992,9
84994,9
85005,9
85059,9
85202,9
85355,9
85518,9
85556,9
85649,9
85688,9
85712,9
85760,9
85967,9
86004,9
86045,9
86077,9
86081,9
86087,9
86137,9
86530,9
86580,9
86613,9
86933,9
87071,9
87437,9
87574,9
87659,9
87665,9
87734,9
87774,9
87961,9
87972,9
88172,9
88264,9
88395,9
88480,9
88559,9
88642,9
88737,9
89052,9
89134,9
89296,9
89320,9
89359,9
89393,9
89475,9
89504,9
89556,9
89698,9
89959,9
90149,9
90159,9
90254,9
90457,9
91040,9
91325,9
91337,9
91478,9
91636,9
91650,9
91688,9
91813,9
91823,9
91842,9
91871,9
91887,9
92170,9
92202,9
92241,9
92305,9
92409,9
92599,9
92682,9
92692,9
92699,9
92746,9
92767,9
92817,9
93005,9
93105,9
93198,9
93321,9
93344,9
93539,9
93602,9
93831,9
93915,9
94048,9
94191,9
94262,9
94360,9
94425,9
94497,9
94542,9
94565,9
94585,9
94597,9
94657,9
94690,9
94764,9
94908,9
95036,9
95038,9
95118,9
95222,9
95312,9
95323,9
95595,9
95642,9
95730,9
95732,9
95816,9
96066,9
96105,9
96108,9
96145,9
96368,9
96390,9
96418,9
96467,9
96520,9
96558,9
96588,9
96643,9
97194,9
97268,9
97272,9
97482,9
97520,9
97597,9
97624,9
48,8
118,8
304,8
369,8
452,8
468,8
508,8
730,8
754,8
851,8
889,8
893,8
940,8
1027,8
1347,8
1371,8
1447,8
1475,8
1692,8
1713,8
1843,8
1848,8
1862,8
1928,8
1960,8
2003,8
2058,8
2070,8
2345,8
2374,8
2436,8
2473,8
2521,8
2557,8
2561,8
2634,8
2671,8
2725,8
2775,8
3002,8
3150,8
3273,8
3279,8
3543,8
3603,8
3691,8
3724,8
3736,8
3872,8
3923,8
4025,8
4059,8
4092,8
4140,8
4153,8
4215,8
4393,8
4399,8
4426,8
4532,8
4545,8
4576,8
4617,8
4804,8
4864,8
4877,8
4956,8
5099,8
5132,8
5142,8
5145,8
5213,8
5376,8
5507,8
5524,8
5895,8
5997,8
6011,8
6030,8
6134,8
6219,8
6253,8
6277,8
6280,8
6493,8
6644,8
6657,8
6663,8
6857,8
6886,8
6905,8
6961,8
7131,8
7233,8
7251,8
7292,8
7508,8
7543,8
7623,8
7842,8
8236,8
8364,8
8482,8
8487,8
8494,8
8528,8
8540,8
8586,8
8696,8
8779,8
8950,8
8987,8
9178,8
9220,8
9242,8
9269,8
9284,8
9428,8
9469,8
9580,8
9594,8
9680,8
9759,8
9796,8
9890,8
9990,8
10150,8
10155,8
10278,8
10455,8
10573,8
10706,8
10795,8
11066,8
11201,8
11255,8
11319,8
11459,8
11492,8
11497,8
11538,8
11558,8
11608,8
11792,8
11810,8
11862,8
12107,8
12216,8
12255,8
12294,8
12351,8
12385,8
12421,8
12464,8
12522,8
12671,8
12681,8
12765,8
12771,8
12789,8
12841,8
12844,8
12899,8
13072,8
13087,8
13096,8
13141,8
13190,8
13265,8
13323,8
13336,8
13501,8
13521,8
13540,8
13548,8
13620,8
13724,8
13732,8
13875,8
13899,8
14040,8
14327,8
14407,8
14488,8
14589,8
14637,8
14701,8
14739,8
14755,8
14792,8
14802,8
14975,8
15132,8
15228,8
15273,8
15574,8
15590,8
15591,8
15650,8
15688,8
15907,8
15957,8
16040,8
16050,8
16056,8
16226,8
16379,8
16438,8
16643,8
16759,8
16879,8
17049,8
17109,8
17182,8
17230,8
17338,8
17356,8
17411,8
17501,8
17596,8
17705,8
17735,8
17792,8
17890,8
18117,8
18429,8
18459,8
18536,8
18612,8
18616,8
18809,8
18937,8
18952,8
19057,8
19128,8
19238,8
19397,8
19422,8
19630,8
19678,8
19688,8
19798,8
19864,8
19957,8
19978,8
20008,8
20314,8
20391,8
20559,8
20665,8
20713,8
20741,8
20915,8
20928,8
20942,8
20960,8
20962,8
21112,8
21183,8
21288,8
21293,8
21471,8
21479,8
21518,8
21592,8
21641,8
21666,8
21807,8
21829,8
21848,8
21921,8
21941,8
21973,8
21976,8
22065,8
22276,8
22325,8
22367,8
22457,8
22678,8
22778,8
22913,8
22957,8
23014,8
23097,8
23227,8
23417,8
23518,8
23608,8
23796,8
24024,8
24174,8
24313,8
24497,8
24516,8
24608,8
24640,8
24818,8
24911,8
24934,8
25026,8
25045,8
25136,8
25243,8
25295,8
25328,8
25388,8
25493,8
25775,8
25836,8
25910,8
25946,8
26043,8
26121,8
26196,8
26210,8
26360,8
26445,8
26548,8
26613,8
26914,8
27107,8
27159,8
27167,8
27230,8
27301,8
27320,8
27355,8
27376,8
27428,8
27437,8
27581,8
27602,8
27790,8
28074,8
28113,8
28151,8
28321,8
28487,8
28524,8
28563,8
28634,8
28734,8
28800,8
28836,8
28906,8
28959,8
29131,8
29157,8
29309,8
29314,8
29332,8
29385,8
29456,8
29471,8
29501,8
29539,8
29692,8
29722,8
29771,8
29796,8
30149,8
30169,8
30199,8
30336,8
30368,8
30472,8
30508,8
30566,8
30650,8
30728,8
30848,8
30861,8
30948,8
31250,8
31261,8
31268,8
31358,8
31397,8
31434,8
31455,8
31592,8
31653,8
31811,8
31819,8
32363,8
32395,8
32544,8
32617,8
32678,8
32724,8
32741,8
32759,8
32922,8
33063,8
33157,8
33207,8
33216,8
33313,8
33386,8
33399,8
33473,8
33594,8
33679,8
33720,8
33728,8
33775,8
33830,8
34026,8
34064,8
34094,8
34150,8
34327,8
34567,8
34643,8
34740,8
34762,8
34807,8
34841,8
34894,8
34973,8
35007,8
35010,8
35114,8
35164,8
35177,8
35221,8
35223,8
35269,8
35348,8
35368,8
35480,8
35497,8
35569,8
35634,8
35640,8
35644,8
35702,8
36018,8
36161,8
36301,8
36324,8
36379,8
36728,8
36812,8
36897,8
36946,8
36949,8
37073,8
37173,8
37261,8
37296,8
37311,8
37354,8
37417,8
37472,8
37473,8
37506,8
37964,8
38093,8
38103,8
38127,8
38151,8
38272,8
38323,8
38396,8
38407,8
38450,8
38525,8
38627,8
38727,8
38804,8
38827,8
38841,8
38847,8
38923,8
39049,8
39053,8
39119,8
39134,8
39289,8
39373,8
39560,8
39588,8
39689,8
39809,8
39894,8
39911,8
39985,8
40094,8
40124,8
40130,8
40161,8
40322,8
40446,8
40514,8
40698,8
40795,8
40851,8
41169,8
41223,8
41256,8
41336,8
41501,8
41504,8
41640,8
41910,8
42012,8
42057,8
42146,8
42202,8
42203,8
42250,8
42348,8
42419,8
42420,8
42613,8
42742,8
42822,8
42836,8
43000,8
43054,8
43116,8
43212,8
43232,8
43240,8
43306,8
43307,8
43314,8
43358,8
43404,8
43419,8
43478,8
43572,8
43654,8
43678,8
43696,8
43818,8
44056,8
44117,8
44173,8
44311,8
44470,8
44530,8
44677,8
44753,8
44770,8
44833,8
44847,8
45061,8
45135,8
45145,8
45147,8
45314,8
45326,8
45336,8
45506,8
45557,8
45588,8
45830,8
45959,8
45998,8
46035,8
46068,8
46101,8
46237,8
46304,8
46326,8
46344,8
46353,8
46412,8
46468,8
46522,8
46854,8
46874,8
46933,8
47119,8
47159,8
47211,8
47223,8
47407,8
47504,8
47556,8
47674,8
47678,8
47700,8
47715,8
48160,8
48307,8
48315,8
48373,8
48913,8
49148,8
49366,8
49548,8
49634,8
49637,8
49645,8
49700,8
49786,8
49902,8
49904,8
49937,8
49939,8
49998,8
50063,8
50069,8
50252,8
50365,8
50410,8
50445,8
50464,8
50623,8
50669,8
50761,8
50933,8
50989,8
51032,8
51114,8
51152,8
51230,8
51412,8
51415,8
51421,8
51633,8
51684,8
51701,8
51832,8
51875,8
51876,8
51963,8
52057,8
52213,8
52243,8
52260,8
52561,8
52632,8
52663,8
52714,8
52755,8
52856,8
53114,8
53228,8
53375,8
53622,8
53711,8
53936,8
54035,8
54132,8
54177,8
54280,8
54330,8
54339,8
54741,8
54780,8
54855,8
54876,8
54896,8
54908,8
54919,8
55002,8
55029,8
55072,8
55092,8
55479,8
55747,8
55805,8
55953,8
55997,8
56042,8
56133,8
56202,8
56356,8
56383,8
56477,8
56582,8
56587,8
56780,8
56843,8
56953,8
56967,8
57161,8
57195,8
57221,8
57245,8
57315,8
57344,8
57361,8
57420,8
57485,8
57514,8
57525,8
57571,8
57638,8
57745,8
57749,8
57768,8
57939,8
58181,8
58231,8
58256,8
58330,8
58433,8
58439,8
58459,8
58469,8
58536,8
58644,8
58662,8
58664,8
58721,8
58772,8
58836,8
59109,8
59175,8
59394,8
59490,8
59549,8
59630,8
59678,8
59734,8
59736,8
59761,8
59762,8
59790,8
59871,8
59977,8
60002,8
60080,8
60222,8
60288,8
60335,8
60337,8
60365,8
60433,8
60449,8
60475,8
60677,8
60748,8
60764,8
60888,8
60897,8
61450,8
61602,8
61632,8
61651,8
61685,8
61745,8
61831,8
61880,8
61889,8
61930,8
62331,8
62476,8
62536,8
62600,8
62696,8
62730,8
62895,8
62922,8
62940,8
63061,8
63082,8
63107,8
63195,8
63210,8
63281,8
63329,8
63407,8
63507,8
63573,8
63589,8
63628,8
63672,8
63698,8
63703,8
63872,8
64062,8
64154,8
64182,8
64221,8
64385,8
64493,8
64568,8
64583,8
64794,8
64914,8
65015,8
65117,8
65168,8
65355,8
65428,8
65563,8
65936,8
66127,8
66202,8
66236,8
66402,8
66435,8
66514,8
66556,8
66779,8
66825,8
66874,8
67065,8
67107,8
67247,8
67589,8
67600,8
67664,8
67766,8
67887,8
67987,8
68106,8
68142,8
68202,8
68241,8
68300,8
68305,8
68334,8
68395,8
68593,8
68785,8
68787,8
68878,8
68885,8
68886,8
68958,8
69014,8
69246,8
69399,8
69434,8
69443,8
69495,8
69524,8
69528,8
69567,8
69575,8
69608,8
69753,8
69870,8
69929,8
70002,8
70031,8
70105,8
70143,8
70164,8
70181,8
70358,8
70373,8
70394,8
70395,8
70458,8
70642,8
70680,8
70735,8
70847,8
70857,8
70965,8
71150,8
71229,8
71402,8
71475,8
71514,8
71556,8
71583,8
71622,8
71740,8
71847,8
71850,8
71873,8
71875,8
71920,8
71950,8
72015,8
72046,8
72069,8
72074,8
72245,8
72250,8
72283,8
72415,8
72452,8
72466,8
72709,8
73076,8
73360,8
73473,8
73593,8
73624,8
73656,8
73663,8
74013,8
74061,8
74090,8
74334,8
74355,8
74576,8
74699,8
74719,8
74779,8
74809,8
74816,8
74853,8
74870,8
74883,8
74970,8
75042,8
75059,8
75161,8
75234,8
75269,8
75323,8
75345,8
75460,8
75511,8
75720,8
75752,8
75792,8
75919,8
75955,8
76196,8
76290,8
76354,8
76378,8
76463,8
76534,8
76613,8
76629,8
76672,8
76788,8
76799,8
77124,8
77136,8
77157,8
77190,8
77281,8
77362,8
77374,8
77404,8
77494,8
77495,8
77582,8
77705,8
77719,8
77764,8
77808,8
77915,8
77919,8
77952,8
78125,8
78241,8
78243,8
78351,8
78525,8
78557,8
78566,8
78579,8
78634,8
78643,8
78664,8
78698,8
78742,8
78775,8
78821,8
78860,8
78895,8
78956,8
79065,8
79090,8
79145,8
79175,8
79240,8
79351,8
79380,8
79484,8
79517,8
79578,8
79603,8
79660,8
79690,8
79698,8
79703,8
79749,8
79833,8
79873,8
79937,8
80071,8
80134,8
80151,8
80316,8
80574,8
80657,8
80749,8
80897,8
80917,8
81058,8
81213,8
81294,8
81297,8
81321,8
81360,8
81404,8
81414,8
81571,8
81605,8
81658,8
81686,8
81738,8
81885,8
82004,8
82022,8
82032,8
82063,8
82115,8
82120,8
82137,8
82164,8
82181,8
82248,8
82265,8
82315,8
82350,8
82467,8
82553,8
82584,8
82601,8
82787,8
83089,8
83093,8
83111,8
83153,8
83209,8
83257,8
83300,8
83346,8
83568,8
83599,8
83613,8
83655,8
83754,8
83918,8
84006,8
84044,8
84081,8
84263,8
84315,8
84381,8
84541,8
84806,8
84871,8
84882,8
84934,8
85197,8
85322,8
85336,8
85397,8
85545,8
85709,8
85804,8
85832,8
86070,8
86122,8
86172,8
86204,8
86206,8
86250,8
86576,8
86655,8
86791,8
86819,8
87220,8
87237,8
87430,8
87449,8
87638,8
87643,8
87647,8
87672,8
87793,8
87805,8
87909,8
87925,8
87974,8
88434,8
88447,8
88635,8
88639,8
88653,8
88661,8
88825,8
88840,8
88848,8
88849,8
88852,8
89064,8
89106,8
89184,8
89254,8
89302,8
89331,8
89373,8
89510,8
89540,8
89641,8
89658,8
89674,8
89692,8
89711,8
89716,8
89972,8
90028,8
90101,8
90197,8
90242,8
90274,8
90314,8
90410,8
90576,8
90650,8
90971,8
91064,8
91180,8
91392,8
91527,8
91535,8
91629,8
91642,8
91777,8
91834,8
91836,8
91855,8
91910,8
92247,8
92270,8
92570,8
92753,8
92791,8
93010,8
93019,8
93049,8
93187,8
93306,8
93346,8
93525,8
93567,8
93844,8
94039,8
94053,8
94107,8
94138,8
94148,8
94316,8
94344,8
94402,8
94403,8
94420,8
94605,8
94696,8
94712,8
94854,8
94885,8
94893,8
94918,8
94921,8
95040,8
95130,8
95149,8
95159,8
95176,8
95198,8
95256,8
95423,8
95594,8
95598,8
95651,8
95692,8
95713,8
95804,8
95840,8
96166,8
96197,8
96218,8
96240,8
96294,8
96402,8
96581,8
96591,8
96672,8
96734,8
96755,8
96877,8
96924,8
96963,8
97123,8
97209,8
97283,8
97358,8
97457,8
37,7
54,7
104,7
140,7
267,7
320,7
339,7
417,7
427,7
470,7
560,7
624,7
668,7
689,7
701,7
807,7
919,7
922,7
945,7
950,7
968,7
1079,7
1089,7
1200,7
1219,7
1325,7
1451,7
1683,7
1687,7
1842,7
1896,7
1937,7
1999,7
2016,7
2071,7
2108,7
2201,7
2240,7
2251,7
2485,7
2509,7
2588,7
2667,7
2712,7
2814,7
2998,7
3102,7
3103,7
3120,7
3420,7
3546,7
3581,7
3637,7
3906,7
3958,7
4163,7
4194,7
4320,7
4791,7
4807,7
4813,7
4831,7
4928,7
5197,7
5300,7
5360,7
5435,7
5562,7
5676,7
5696,7
5747,7
5805,7
5816,7
5891,7
5904,7
5973,7
5995,7
6075,7
6139,7
6222,7
6323,7
6372,7
6376,7
6382,7
6464,7
6472,7
6535,7
6682,7
6736,7
6807,7
6957,7
7022,7
7036,7
7048,7
7226,7
7480,7
7635,7
7736,7
7813,7
7849,7
7927,7
7957,7
8001,7
8063,7
8205,7
8349,7
8413,7
8442,7
8517,7
8649,7
8762,7
8886,7
8954,7
9002,7
9041,7
9097,7
9159,7
9232,7
9324,7
9367,7
9408,7
9454,7
9655,7
9695,7
9749,7
9753,7
9774,7
9814,7
9937,7
9957,7
10014,7
10079,7
10113,7
10199,7
10254,7
10319,7
10327,7
10366,7
10427,7
10482,7
10520,7
10557,7
10562,7
10654,7
10722,7
10868,7
11002,7
11365,7
11387,7
11440,7
11521,7
11586,7
11642,7
11773,7
11794,7
11866,7
11884,7
11893,7
11977,7
12053,7
12085,7
12169,7
12221,7
12374,7
12553,7
12554,7
12609,7
12969,7
13089,7
13202,7
13205,7
13232,7
13313,7
13448,7
13455,7
13519,7
13685,7
13708,7
13711,7
13736,7
13770,7
13835,7
13940,7
14020,7
14103,7
14123,7
14153,7
14215,7
14252,7
14434,7
14618,7
14641,7
14654,7
14863,7
14868,7
14953,7
15000,7
15046,7
15060,7
15355,7
15401,7
15405,7
15406,7
15486,7
15558,7
15692,7
15759,7
15760,7
15823,7
15836,7
15941,7
15947,7
15995,7
16113,7
16162,7
16178,7
16207,7
16329,7
16348,7
16359,7
16388,7
16450,7
16646,7
16681,7
17012,7
17042,7
17309,7
17318,7
17348,7
17372,7
17524,7
17720,7
17827,7
17872,7
17971,7
18214,7
18216,7
18262,7
18330,7
18373,7
18496,7
18578,7
18603,7
18895,7
18927,7
18996,7
19083,7
19091,7
19327,7
19357,7
19373,7
19420,7
19431,7
19440,7
19482,7
19570,7
19593,7
19598,7
19892,7
19959,7
19993,7
20022,7
20106,7
20222,7
20249,7
20406,7
20448,7
20449,7
20452,7
20457,7
20522,7
20686,7
20792,7
20802,7
20881,7
21018,7
21075,7
21184,7
21281,7
21294,7
21357,7
21372,7
21389,7
21443,7
21645,7
21671,7
21687,7
21727,7
21779,7
21935,7
22223,7
22279,7
22294,7
22315,7
22452,7
22507,7
22534,7
22561,7
22564,7
22599,7
22673,7
22750,7
22817,7
22857,7
23020,7
23050,7
23237,7
23317,7
23377,7
23530,7
23695,7
23742,7
23767,7
23906,7
24226,7
24287,7
24309,7
24333,7
24397,7
24473,7
24487,7
24505,7
24506,7
24541,7
24567,7
24646,7
24721,7
24761,7
24813,7
25053,7
25091,7
25229,7
25446,7
25566,7
25720,7
25813,7
25826,7
25958,7
25961,7
25981,7
25986,7
26041,7
26225,7
26249,7
26400,7
26766,7
26791,7
26833,7
26859,7
26874,7
26882,7
26949,7
27088,7
27161,7
27208,7
27409,7
27446,7
27477,7
27518,7
27567,7
27584,7
27601,7
27715,7
27880,7
27936,7
28135,7
28181,7
28234,7
28267,7
28274,7
28351,7
28528,7
28626,7
28688,7
28709,7
28764,7
28784,7
28976,7
29104,7
29123,7
29125,7
29229,7
29458,7
29552,7
29651,7
29676,7
29687,7
29706,7
29711,7
29727,7
29800,7
29820,7
29914,7
29933,7
30012,7
30015,7
30043,7
30209,7
30221,7
30407,7
30556,7
30771,7
30831,7
30838,7
30883,7
31002,7
31042,7
31143,7
31169,7
31188,7
31319,7
31345,7
31367,7
31513,7
31585,7
31618,7
31632,7
31796,7
31884,7
31970,7
31973,7
32112,7
32224,7
32236,7
32240,7
32541,7
32601,7
32701,7
32791,7
32904,7
32944,7
32989,7
33155,7
33280,7
33312,7
33388,7
33653,7
33669,7
33684,7
33815,7
33947,7
34182,7
34279,7
34300,7
34421,7
34447,7
34537,7
34542,7
34603,7
34609,7
34850,7
35005,7
35146,7
35247,7
35287,7
35291,7
35343,7
35408,7
35420,7
35454,7
35603,7
35940,7
36065,7
36078,7
36096,7
36143,7
36213,7
36235,7
36259,7
36393,7
36412,7
36531,7
36542,7
36630,7
36773,7
36781,7
36819,7
36825,7
36838,7
36839,7
36875,7
36959,7
36985,7
